0,The waiter mixed the cement.,The teacher gave the drug.,The chemist mixed the music.,The baker gathered the soldier.,The goalkeeper threw the bomb.,The cobbler sewed the parachute.,The mason fixed the bike.,The child lent the car.,The cat drank the coffee.,The waiter opened the sarcophagus.,The producer released the prisoner.,The waiter brought the guitar.,The government offered the drink.,The surfer rode the camel.,The hairstylist fixed the bike.,The soldier gathered the ball.,The archeologist examined the dog.,The fisherman sold the drug.,The professor opened the jail.,The sculptor taught the skydiving.,The farmer picked the killer.,The child opened the congress.,The horse moved the suitcase.,The sculptor taught the skydiving.,The professor opened the jail.,The waiter mixed the cement.,The surfer rode the camel.,The child lent the car.,The confectioner spread the cement.,The waiter poured the gasoline.,The nurse pushed the mower.,The surgeon examined the car.,The hairstylist sprayed the pesticide.,The goalkeeper threw the bomb.,The footballer kicked the vase.,The butcher sold the weapon.,The producer released the prisoner.,The child lent the car.,The sculptor taught the skydiving.,The hairstylist sprayed the pesticide.,The player touched the flower.,The mechanic assembled the art.,The goalkeeper threw the bomb.,The footballer kicked the vase.,The cat drank the coffee.,The mechanic spread the chocolate.,The footballer passed the knife.,The general won the toy.,The waiter prepared the bomb.,The surfer rode the camel.
1,The cobbler fixed the phone.,The mechanic assembled the art.,The pilot started the concert.,The bartender handed the lancet.,The child threw the spear.,The journalist wrote the song.,The photographer used the stethoscope.,The horse moved the suitcase.,The soldier carried the ball.,The waiter prepared the bomb.,The surgeon examined the car.,The bartender handed the lancet.,The student sent the bomb.,The cook mixed the paint.,The hairstylist sprayed the pesticide.,The butcher sold the weapon.,The child threw the spear.,The carpenter fixed the shoe.,The carpenter grabbed the ball.,The baker gathered the soldier.,The dog carried the flag.,The businessman tied the prisoner.,The child threw the spear.,The player reached the moon.,The farmer sold the drug.,The surfer rode the camel.,The chemist mixed the music.,The goalkeeper threw the bomb.,The confectioner spread the cement.,The carpenter fixed the shoe.,The waiter mixed the cement.,The jockey rode the wave.,The baker gathered the soldier.,The cook mixed the paint.,The musician held the stone.,The engineer completed the painting.,The waiter mixed the cement.,The musician held the stone.,The climber used the blackboard.,The student sent the bomb.,The hairstylist fixed the bike.,The child picked the investment.,The witness explained the equation.,The surgeon examined the car.,The footballer kicked the vase.,The child threw the spear.,The player reached the moon.,The sculptor taught the skydiving.,The hairstylist sprayed the pesticide.,The professor opened the jail.
2,The passenger pulled the corpse.,The player reached the moon.,The surgeon examined the car.,The musician held the stone.,The referee moved the furniture.,The government offered the drink.,The singer held the sword.,The surfer rode the camel.,The businessman tied the prisoner.,The carpenter fixed the shoe.,The photographer captured the thief.,The musician held the stone.,The archeologist examined the dog.,The bank assigned the book.,The doctor sewed the shoe.,The animal found the map.,The surfer rode the camel.,The child wrote the diagnosis.,The waiter mixed the cement.,The professor opened the jail.,The teacher gave the drug.,The knight held the camera.,The passenger pulled the corpse.,The photographer captured the thief.,The waiter delivered the speech.,The skier gained the ball.,The footballer passed the knife.,The gardener cut the fish.,The farmer sold the drug.,The musician held the stone.,The student sent the bomb.,The mechanic assembled the art.,The waiter cut the hair.,The photographer used the stethoscope.,The chemist mixed the music.,The nurse pushed the mower.,The doctor offered the breakfast.,The singer held the sword.,The hairstylist flipped the board.,The climber used the blackboard.,The professor delivered the kick.,The jockey rode the wave.,The waiter delivered the speech.,The child threw the spear.,The carpenter grabbed the ball.,The player reached the moon.,The illusionist performed the surgery.,The chemist mixed the music.,The waiter cut the hair.,The child wrote the diagnosis.
3,The cook cleaned the window.,The librarian climbed the tree.,The singer recorded the recipe.,The pilot started the concert.,The illusionist performed the surgery.,The student sent the bomb.,The businessman tied the prisoner.,The confectioner spread the cement.,The librarian climbed the tree.,The blacksmith poured the wine.,The waiter cut the hair.,The player reached the moon.,The pilot started the concert.,The soldier released the film.,The goalkeeper threw the bomb.,The mason mixed the soup.,The musician played the soccer.,The cook mixed the paint.,The illusionist performed the surgery.,The mason fixed the bike.,The student sent the bomb.,The carpenter grabbed the ball.,The waiter brought the guitar.,The waiter poured the gasoline.,The waiter delivered the speech.,The bartender shook the flag.,The mechanic assembled the art.,The carpenter grabbed the ball.,The businessman tied the prisoner.,The dog carried the flag.,The soldier released the film.,The waiter poured the gasoline.,The player reached the moon.,The cobbler fixed the phone.,The barber used the microscope.,The patient fought the fire.,The mason mixed the soup.,The student sent the bomb.,The child picked the investment.,The cobbler fixed the phone.,The musician held the stone.,The baker gathered the soldier.,The archeologist examined the dog.,The professor delivered the kick.,The waiter cut the hair.,The singer performed the trick.,The waiter prepared the bomb.,The hairstylist sprayed the pesticide.,The cobbler fixed the phone.,The surgeon examined the car.
4,The artist assembled the tent.,The player reached the moon.,The mason fixed the bike.,The archeologist examined the dog.,The waiter prepared the bomb.,The priest taught the chemistry.,The referee moved the furniture.,The baker gathered the soldier.,The waiter delivered the speech.,The goalkeeper threw the bomb.,The passenger pulled the corpse.,The waiter carried the rifle.,The waiter prepared the bomb.,The chemist mixed the music.,The musician played the soccer.,The florist sold the bike.,The mechanic assembled the art.,The hostess explained the poem.,The dog carried the flag.,The illusionist performed the surgery.,The truck plowed the garden.,The hairstylist sprayed the pesticide.,The mechanic assembled the art.,The hostess explained the poem.,The priest promised the promotion.,The referee moved the furniture.,The surgeon examined the car.,The waiter prepared the bomb.,The carpenter grabbed the ball.,The cobbler fixed the phone.,The witness explained the equation.,The fisherman checked the car.,The surfer wore the tie.,The carpenter fixed the shoe.,The child wrote the diagnosis.,The waiter poured the gasoline.,The waiter cut the hair.,The farmer sold the drug.,The waiter carried the rifle.,The singer recorded the recipe.,The pilot started the concert.,The terrorist released the book.,The waiter brought the guitar.,The referee moved the furniture.,The child wrote the diagnosis.,The footballer kicked the vase.,The player touched the flower.,The cook mixed the paint.,The hairstylist fixed the bike.,The electrician checked the rifle.
5,The jockey rode the wave.,The surfer wore the tie.,The witness explained the equation.,The cook cleaned the window.,The child wrote the diagnosis.,The patient reported the crime.,The veterinarian examined the plant.,The hairstylist sprayed the pesticide.,The surfer caught the baseball.,The chauffeur carried the rifle.,The student sent the bomb.,The tailor sewed the wound.,The carpenter grabbed the ball.,The chauffeur carried the rifle.,The farmer used the computer.,The cook mixed the paint.,The referee moved the furniture.,The farmer sold the drug.,The hairstylist sprayed the pesticide.,The witness explained the equation.,The actor won the battle.,The climber faced the ocean.,The sculptor taught the skydiving.,The photographer used the stethoscope.,The child told the verdict.,The dog carried the flag.,The firefighter fought the crime.,The climber faced the ocean.,The witness explained the equation.,The child told the verdict.,The goalkeeper caught the fish.,The blacksmith poured the wine.,The cat drank the coffee.,The firefighter fought the crime.,The government offered the drink.,The horse drew the trailer.,The carpenter fixed the shoe.,The truck plowed the garden.,The goalkeeper threw the bomb.,The surfer wore the tie.,The illustrator decorated the garden.,The gardener gathered the flag.,The child wrote the diagnosis.,The singer held the sword.,The collector donated the blood.,The goalkeeper caught the fish.,The jockey rode the wave.,The witness reported the birth.,The musician held the stone.,The goalkeeper threw the bomb.
6,The sculptor taught the skydiving.,The barber used the microscope.,The surfer rode the camel.,The photographer used the stethoscope.,The climber faced the ocean.,The singer held the sword.,The player reached the moon.,The firefighter fought the crime.,The sculptor carved the meat.,The surfer wore the tie.,The witness reported the birth.,The musician held the stone.,The farmer picked the killer.,The photographer examined the dog.,The veterinarian examined the plant.,The cat drank the coffee.,The jockey rode the wave.,The student sent the bomb.,The doctor sewed the shoe.,The photographer examined the dog.,The child grabbed the tyre.,The patient reported the crime.,The photographer used the stethoscope.,The barber used the microscope.,The hairstylist sprayed the pesticide.,The singer performed the trick.,The librarian climbed the tree.,The patient fought the fire.,The cyclist rode the skates.,The child told the verdict.,The climber used the blackboard.,The artist assembled the tent.,The veterinarian examined the plant.,The photographer prepared the food.,The cyclist rode the skates.,The collector donated the blood.,The waiter delivered the speech.,The singer performed the trick.,The witness explained the equation.,The climber faced the ocean.,The businessman tied the prisoner.,The gardener decorated the book.,The musician held the stone.,The sculptor taught the skydiving.,The porter loaded the file.,The cook mixed the paint.,The child lent the car.,The referee moved the furniture.,The librarian climbed the tree.,The waiter cut the hair.
7,The general won the toy.,The butcher carved the stone.,The singer performed the trick.,The terrorist released the book.,The confectioner spread the cement.,The cat drank the coffee.,The barber used the microscope.,The waiter opened the sarcophagus.,The hostess explained the poem.,The hairstylist sprayed the pesticide.,The child wrote the diagnosis.,The singer performed the trick.,The confectioner spread the cement.,The photographer used the stethoscope.,The hairstylist sprayed the pesticide.,The tailor sewed the wound.,The mason mixed the soup.,The surfer wore the tie.,The painter painted the toenail.,The carpenter grabbed the ball.,The chauffeur carried the rifle.,The sculptor taught the skydiving.,The surgeon examined the car.,The firefighter fought the crime.,The carpenter fixed the shoe.,The barber cut the cake.,The goalkeeper threw the bomb.,The cyclist rode the skates.,The gardener gathered the flag.,The child told the verdict.,The cobbler sewed the parachute.,The soldier released the film.,The vandal sprayed the perfume.,The illustrator decorated the garden.,The blacksmith poured the wine.,The carpenter grabbed the ball.,The vandal sprayed the perfume.,The goalkeeper threw the bomb.,The surfer rode the camel.,The painter painted the toenail.,The bartender handed the lancet.,The student read the hand.,The chemist mixed the music.,The vandal sprayed the perfume.,The hostess explained the poem.,The sergeant assigned the homework.,The hairstylist sprayed the pesticide.,The surfer wore the tie.,The cat drank the coffee.,The mason mixed the soup.
8,The burglar climbed the rock.,The child told the verdict.,The biker wore the swimsuit.,The child wrote the diagnosis.,The woman opened the manhole.,The singer held the sword.,The soldier crossed the stage.,The referee moved the furniture.,The jockey rode the wave.,The woman opened the manhole.,The child rode the bull.,The singer held the sword.,The cyclist rode the skates.,The singer performed the trick.,The child found the corpse.,The witness explained the equation.,The waiter brought the guitar.,The policeman checked the groceries.,The artist hung the motorcycle.,The child found the corpse.,The violinist played the trumpet.,The child rode the bull.,The hairstylist sprayed the pesticide.,The vandal sprayed the perfume.,The child cut the tree.,The skier gained the ball.,The hostess explained the poem.,The child wrote the diagnosis.,The barber used the microscope.,The child cut the tree.,The cook cleaned the window.,The barber cut the cake.,The photographer captured the thief.,The child enjoyed the lecture.,The deejay mixed the ingredient.,The barber cut the cake.,The goalkeeper threw the bomb.,The dog carried the flag.,The biker wore the swimsuit.,The photographer used the stethoscope.,The cameraman recorded the sale.,The student read the hand.,The child told the verdict.,The violinist played the trumpet.,The crew loaded the stroller.,The child chased the thief.,The child wrote the diagnosis.,The teacher gave the drug.,The hostess explained the poem.,The biker wore the swimsuit.
9,The butcher cut the tree.,The goalkeeper threw the bomb.,The woman opened the manhole.,The child cut the tree.,The barber used the microscope.,The waiter cut the hair.,The photographer prepared the food.,The salesperson sent the questionnaire.,The confectioner spread the cement.,The child cut the tree.,The student passed the river.,The witness explained the equation.,The dog carried the flag.,The sergeant assigned the homework.,The biker wore the swimsuit.,The butcher cut the tree.,The crew loaded the stroller.,The roofer climbed the rock.,The teacher gave the drug.,The horse drew the trailer.,The fisherman sold the drug.,The child rode the bull.,The violinist played the trumpet.,The child cut the tree.,The roofer climbed the rock.,The carpenter fixed the shoe.,The child wrote the diagnosis.,The confectioner spread the cement.,The dog carried the flag.,The hairstylist sprayed the pesticide.,The terrorist released the book.,The tailor sewed the wound.,The musician held the stone.,The waiter cut the hair.,The dog carried the flag.,The cheerleader shook the drink.,The blacksmith poured the wine.,The singer recorded the recipe.,The collector donated the blood.,The burglar climbed the rock.,The gardener gathered the flag.,The dog carried the flag.,The bartender handed the lancet.,The child told the verdict.,The burglar climbed the rock.,The barber cut the cake.,The photographer examined the dog.,The burglar climbed the rock.,The child cut the tree.,The player reached the moon.
