,Sentence,YTest,YPred
0,The crop was cultivated by the villager.,0.9861111111111109,0.5701414942741394
1,The villager was cultivated by the crop.,0.0648148148148148,0.5701414942741394
2,The pullover was donned by the friend.,0.8636363636363641,0.5975769758224487
3,The friend was donned by the pullover.,0.143939393939394,0.5975769758224487
4,The liquor was supplied by the supervisor.,0.73015873015873,0.5778908729553223
5,The supervisor was supplied by the liquor.,0.00757575757575757,0.5778908729553223
6,The corporation was governed by the mogul.,0.856060606060606,0.5778908729553223
7,The mogul was governed by the corporation.,0.40833333333333294,0.5778908729553223
8,The child was scolded by the principal.,0.946969696969697,0.5701414942741394
9,The principal was scolded by the child.,0.33333333333333304,0.5701414942741394
10,The distributor was tricked by the joker.,0.775,0.5701414942741394
11,The joker was tricked by the distributor.,0.5984848484848491,0.5701414942741394
12,The fund was established by the supremacist.,0.9090909090909091,0.5778908729553223
13,The supremacist was established by the fund.,0.304347826086957,0.5778908729553223
14,The hedonist was reproached by the nun.,0.8402777777777779,0.623647153377533
15,The nun was reproached by the hedonist.,0.704545454545455,0.623647153377533
16,The maestro was irked by the amateur.,0.9242424242424241,0.5975769758224487
17,The amateur was irked by the maestro.,0.741666666666667,0.5975769758224487
18,The pipe was smoked by the crackhead.,0.930555555555555,0.5701414942741394
19,The crackhead was smoked by the pipe.,0.0208333333333333,0.5701414942741394
20,The boy was tutored by the nanny.,0.9772727272727271,0.5975769758224487
21,The nanny was tutored by the boy.,0.28030303030303,0.5975769758224487
22,The project was sponsored by the financier.,0.9047619047619051,0.5975769758224487
23,The financier was sponsored by the project.,0.20454545454545497,0.5975769758224487
24,The girl was spanked by the au pair.,0.746666666666667,0.5975769758224487
25,The au pair was spanked by the girl.,0.368055555555556,0.5975769758224487
26,The paper was edited by the advisor.,0.8402777777777779,0.5778908729553223
27,The advisor was edited by the paper.,0.173611111111111,0.5778908729553223
28,The pill was taken by the convalescent.,0.7575757575757579,0.5975769758224487
29,The convalescent was taken by the pill.,0.0579710144927536,0.5975769758224487
30,The priest was revered by the vagabond.,0.787878787878788,0.5975769758224487
31,The vagabond was revered by the priest.,0.4166666666666671,0.5975769758224487
32,The beverage was requested by the adventurer.,0.856060606060606,0.5778908729553223
33,The adventurer was requested by the beverage.,0.0277777777777778,0.5778908729553223
34,The word was mispronounced by the announcer.,0.962121212121212,0.5975769758224487
35,The announcer was mispronounced by the word.,0.0625,0.5975769758224487
36,The youth was revived by the paramedic.,0.963768115942029,0.5701414942741394
37,The paramedic was revived by the youth.,0.36231884057971003,0.5701414942741394
38,The laptop was bought by the teacher.,0.9927536231884059,0.5778908729553223
39,The teacher was bought by the laptop.,0.0,0.5778908729553223
40,The bowler was decorated by the hatter.,0.402777777777778,0.5975769758224487
41,The hatter was decorated by the bowler.,0.43181818181818205,0.5975769758224487
42,The button was pressed by the attendant.,0.9772727272727271,0.5778908729553223
43,The attendant was pressed by the button.,0.0555555555555555,0.5778908729553223
44,The door was unlocked by the deckhand.,0.9492753623188409,0.5701414942741394
45,The deckhand was unlocked by the door.,0.0432098765432099,0.5701414942741394
46,The clay was molded by the potter.,1.0,0.5701414942741394
47,The potter was molded by the clay.,0.0625,0.5701414942741394
48,The conqueror was imitated by the deceiver.,0.674242424242424,0.623647153377533
49,The deceiver was imitated by the conqueror.,0.5606060606060611,0.623647153377533
50,The desk was organized by the secretary.,0.9652777777777779,0.5778908729553223
51,The secretary was organized by the desk.,0.0625,0.5778908729553223
52,The address was given by the representative.,0.931818181818182,0.573053240776062
53,The representative was given by the address.,0.08,0.573053240776062
54,The remedy was found by the researcher.,0.9652777777777779,0.573053240776062
55,The researcher was found by the remedy.,0.0757575757575758,0.573053240776062
56,The director was badgered by the admirer.,0.8263888888888891,0.5860176086425781
57,The admirer was badgered by the director.,0.631944444444445,0.5860176086425781
58,The tribesman was studied by the anthropologist.,0.82,0.5860176086425781
59,The anthropologist was studied by the tribesman.,0.53030303030303,0.5860176086425781
60,The traitor was pardoned by the president.,0.818840579710145,0.5760068893432617
61,The president was pardoned by the traitor.,0.06,0.5760068893432617
62,The guest was hassled by the alcoholic.,0.8611111111111109,0.5860176086425781
63,The alcoholic was hassled by the guest.,0.75,0.5860176086425781
64,The wash basin was cleaned by the domestic.,0.673333333333333,0.5760068893432617
65,The domestic was cleaned by the wash basin.,0.136363636363636,0.5760068893432617
66,The liquor was supplied by the supervisor.,0.73015873015873,0.573053240776062
67,The supervisor was supplied by the liquor.,0.00757575757575757,0.573053240776062
68,The cousin was shocked by the genius.,0.9015151515151508,0.573053240776062
69,The genius was shocked by the cousin.,0.673913043478261,0.573053240776062
70,The paper was edited by the advisor.,0.8402777777777779,0.573053240776062
71,The advisor was edited by the paper.,0.173611111111111,0.573053240776062
72,The pipe was smoked by the crackhead.,0.930555555555555,0.5760068893432617
73,The crackhead was smoked by the pipe.,0.0208333333333333,0.5760068893432617
74,The light bulb was changed by the groundskeeper.,0.966666666666667,0.5860176086425781
75,The groundskeeper was changed by the light bulb.,0.0681818181818182,0.5860176086425781
76,The kid was reprimanded by the headmaster.,0.9090909090909091,0.5860176086425781
77,The headmaster was reprimanded by the kid.,0.253623188405797,0.5860176086425781
78,The necklace was stolen by the bum.,0.8533333333333329,0.573053240776062
79,The bum was stolen by the necklace.,0.0,0.573053240776062
80,The filmmaker was pestered by the fan.,0.9722222222222221,0.5760068893432617
81,The fan was pestered by the filmmaker.,0.5,0.5760068893432617
82,The noble was obeyed by the page.,0.575757575757576,0.5760068893432617
83,The page was obeyed by the noble.,0.442028985507246,0.5760068893432617
84,The laptop was bought by the teacher.,0.9927536231884059,0.573053240776062
85,The teacher was bought by the laptop.,0.0,0.573053240776062
86,The pine tree was felled by the logger.,0.8863636363636359,0.5860176086425781
87,The logger was felled by the pine tree.,0.166666666666667,0.5860176086425781
88,The youngster was resuscitated by the EMT.,0.934782608695652,0.5860176086425781
89,The EMT was resuscitated by the youngster.,0.46296296296296297,0.5860176086425781
90,The beginner was supported by the professional.,0.9015151515151508,0.573053240776062
91,The professional was supported by the beginner.,0.618055555555555,0.573053240776062
92,The busboy was tipped by the brunette.,0.856060606060606,0.5860176086425781
93,The brunette was tipped by the busboy.,0.28666666666666696,0.5860176086425781
94,The beneficiary was kidnapped by the miscreant.,0.708333333333333,0.5860176086425781
95,The miscreant was kidnapped by the beneficiary.,0.39506172839506204,0.5860176086425781
96,The investigator was fooled by the imitator.,0.891304347826087,0.5860176086425781
97,The imitator was fooled by the investigator.,0.709876543209877,0.5860176086425781
98,The wire was bent by the ditch digger.,0.793650793650794,0.5860176086425781
99,The ditch digger was bent by the wire.,0.0466666666666667,0.5860176086425781
100,The message was erased by the bellboy.,0.833333333333333,0.5760068893432617
101,The bellboy was erased by the message.,0.0246913580246914,0.5760068893432617
102,The unicyclist was sketched by the cartoonist.,0.833333333333333,0.6162822842597961
103,The cartoonist was sketched by the unicyclist.,0.33333333333333304,0.6162822842597961
104,The story was abandoned by the reporter.,0.930555555555555,0.5651493072509766
105,The reporter was abandoned by the story.,0.111111111111111,0.5651493072509766
106,The order was placed by the tanner.,0.8257575757575759,0.5689400434494019
107,The tanner was placed by the order.,0.125,0.5689400434494019
