,Sentence,YTest,YPred
0,The teacher bought the laptop.,1.0,0.493478387594223
1,The laptop bought the teacher.,0.0266666666666667,0.493478387594223
2,The researcher found the remedy.,0.9097222222222221,0.493478387594223
3,The remedy found the researcher.,0.15432098765432098,0.493478387594223
4,The chef sauteed the squid.,0.841269841269841,0.493478387594223
5,The squid sauteed the chef.,0.0,0.493478387594223
6,The author finished the novel.,1.0,0.493478387594223
7,The novel finished the author.,0.08,0.493478387594223
8,The groundskeeper changed the light bulb.,0.9772727272727271,0.493478387594223
9,The light bulb changed the groundskeeper.,0.0,0.493478387594223
10,The instructor purchased the computer.,0.953333333333333,0.493478387594223
11,The computer purchased the instructor.,0.053030303030303,0.493478387594223
12,The accountant made the chart.,1.0,0.493478387594223
13,The chart made the accountant.,0.15,0.493478387594223
14,The diver recharged the battery.,0.856060606060606,0.493478387594223
15,The battery recharged the diver.,0.0277777777777778,0.493478387594223
16,The constable examined the property.,0.931818181818182,0.493478387594223
17,The property examined the constable.,0.0,0.493478387594223
18,The soldier raised the banner.,0.971014492753623,0.493478387594223
19,The banner raised the soldier.,0.0579710144927536,0.493478387594223
20,The hacker memorized the password.,0.9652777777777779,0.493478387594223
21,The password memorized the hacker.,0.0454545454545454,0.493478387594223
22,The agent failed the mission.,0.962121212121212,0.493478387594223
23,The mission failed the agent.,0.0833333333333333,0.493478387594223
24,The guide reached the target.,0.87962962962963,0.493478387594223
25,The target reached the guide.,0.37878787878787895,0.493478387594223
26,The minuteman loaded the gun.,0.895833333333333,0.49643608927726746
27,The gun loaded the minuteman.,0.0416666666666667,0.49643608927726746
28,The travel-agent photocopied the passport.,0.985507246376812,0.49643608927726746
29,The passport photocopied the travel-agent.,0.0072463768115942,0.49643608927726746
30,The caseworker posed the question.,0.8888888888888891,0.49643608927726746
31,The question posed the caseworker.,0.11363636363636401,0.49643608927726746
32,The supremacist established the fund.,0.7826086956521741,0.49643608927726746
33,The fund established the supremacist.,0.26,0.49643608927726746
34,The carnivore ate the steak.,0.96,0.49643608927726746
35,The steak ate the carnivore.,0.0303030303030303,0.49643608927726746
36,The sheriff inspected the estate.,0.9015151515151508,0.49643608927726746
37,The estate inspected the sheriff.,0.138888888888889,0.49643608927726746
38,The supervisor supplied the liquor.,0.855072463768116,0.49643608927726746
39,The liquor supplied the supervisor.,0.111111111111111,0.49643608927726746
40,The boyfriend basted the turkey.,0.9242424242424241,0.49643608927726746
41,The turkey basted the boyfriend.,0.0144927536231884,0.49643608927726746
42,The teacher bought the laptop.,1.0,0.49643608927726746
43,The laptop bought the teacher.,0.0266666666666667,0.49643608927726746
44,The comedian confirmed the itinerary.,0.8402777777777779,0.49643608927726746
45,The itinerary confirmed the comedian.,0.23809523809523803,0.49643608927726746
46,The house sitter watered the plant.,0.893939393939394,0.49643608927726746
47,The plant watered the house sitter.,0.0,0.49643608927726746
48,The bellboy erased the message.,0.7777777777777779,0.49643608927726746
49,The message erased the bellboy.,0.11363636363636401,0.49643608927726746
50,The bum stole the necklace.,0.8106060606060609,0.49643608927726746
51,The necklace stole the bum.,0.0066666666666666706,0.49643608927726746
52,The logger felled the pine tree.,0.858333333333333,0.49815237522125244
53,The pine tree felled the logger.,0.166666666666667,0.49815237522125244
54,The call girl wasted the money.,0.841269841269841,0.49815237522125244
55,The money wasted the call girl.,0.0151515151515151,0.49815237522125244
56,The ditch digger bent the wire.,0.746666666666667,0.49815237522125244
57,The wire bent the ditch digger.,0.145833333333333,0.49815237522125244
58,The confectioner sprinkled the sugar.,0.9523809523809521,0.49815237522125244
59,The sugar sprinkled the confectioner.,0.0072463768115942,0.49815237522125244
60,The cellist received the prize.,0.919753086419753,0.49815237522125244
61,The prize received the cellist.,0.0555555555555555,0.49815237522125244
62,The potter molded the clay.,0.9814814814814821,0.49815237522125244
63,The clay molded the potter.,0.0454545454545454,0.49815237522125244
64,The humorist verified the schedule.,0.731884057971015,0.49815237522125244
65,The schedule verified the humorist.,0.166666666666667,0.49815237522125244
66,The manicurist rescheduled the appointment.,0.916666666666667,0.49815237522125244
67,The appointment rescheduled the manicurist.,0.128787878787879,0.49815237522125244
68,The pilot steered the airplane.,0.9753086419753091,0.49815237522125244
69,The airplane steered the pilot.,0.0634920634920635,0.49815237522125244
70,The overseer provided the alcohol.,0.686666666666667,0.49815237522125244
71,The alcohol provided the overseer.,0.0833333333333333,0.49815237522125244
72,The couch-potato forgot the umbrella.,0.681159420289855,0.49815237522125244
73,The umbrella forgot the couch-potato.,0.0133333333333333,0.49815237522125244
74,The teacher bought the laptop.,1.0,0.49815237522125244
75,The laptop bought the teacher.,0.0266666666666667,0.49815237522125244
76,The hacker memorized the password.,0.9652777777777779,0.49815237522125244
77,The password memorized the hacker.,0.0454545454545454,0.49815237522125244
78,The cook grilled the octopus.,0.962121212121212,0.4953785240650177
79,The octopus grilled the cook.,0.0416666666666667,0.4953785240650177
80,The aviator maneuvered the jet.,0.916666666666667,0.4953785240650177
81,The jet maneuvered the aviator.,0.0925925925925926,0.4953785240650177
82,The friend donned the pullover.,0.883333333333333,0.4953785240650177
83,The pullover donned the friend.,0.16,0.4953785240650177
84,The bum stole the necklace.,0.8106060606060609,0.4953785240650177
85,The necklace stole the bum.,0.0066666666666666706,0.4953785240650177
86,The soldier raised the banner.,0.971014492753623,0.4953785240650177
