0,The desk organized the secretary.,The button pressed the attendant.,The paper edited the advisor.,The laptop bought the teacher.,The word mispronounced the announcer.,The laptop bought the teacher.,The address gave the representative.,The necklace stole the bum.,The light bulb changed the groundskeeper.,The paper edited the advisor.,The turkey basted the boyfriend.,The souvenir lost the traveler.,The brochure skimmed the woodworker.,The plant watered the house sitter.,The giraffe fed the zookeeper.,The profit calculated the bookseller.,The school closed the doctor.,The passport photocopied the travel-agent.,The ornament hung the uncle.,The giraffe fed the zookeeper.,The worker fired the boss.,The computer purchased the instructor.,The word mispronounced the announcer.,The filet devoured the meat-eater.,The newborn adopted the roommate.,The suit wrinkled the interviewee.,The flag hoisted the serviceman.,The word mispronounced the announcer.,The brochure skimmed the woodworker.,The gun loaded the minuteman.,The property examined the constable.,The plant watered the house sitter.,The giraffe fed the zookeeper.,The sugar sprinkled the confectioner.,The squid sauteed the chef.,The anthem sang the marcher.,The octopus grilled the cook.,The property examined the constable.,The button pressed the attendant.,The battery recharged the diver.,The button pressed the attendant.,The paper edited the advisor.,The door unlocked the deckhand.,The ornament hung the uncle.,The bottle uncorked the winemaker.,The password memorized the hacker.,The brochure skimmed the woodworker.,The school closed the doctor.,The suitcase pulled the stewardess.,The sugar sprinkled the confectioner.
1,The concert attended the groupie.,The steak ate the carnivore.,The first lady petrified the terrorist.,The soda drank the man.,The password memorized the hacker.,The battery recharged the diver.,The airplane steered the pilot.,The money wasted the call girl.,The medicine swallowed the patient.,The suit wrinkled the interviewee.,The clay molded the potter.,The first lady petrified the terrorist.,The profit calculated the bookseller.,The appointment rescheduled the manicurist.,The order placed the tanner.,The infant pampered the father.,The brochure skimmed the woodworker.,The word mispronounced the announcer.,The airplane steered the pilot.,The profit calculated the bookseller.,The souvenir lost the traveler.,The form initialed the guarantor.,The photograph signed the celebrity.,The laptop bought the teacher.,The desk organized the secretary.,The first lady petrified the terrorist.,The soda drank the man.,The widower treated the urologist.,The shirt ironed the seamstress.,The profit calculated the bookseller.,The cure discovered the scientist.,The vote prejudiced the activist.,The infant pampered the father.,The laptop bought the teacher.,The fund established the supremacist.,The speech delivered the congressman.,The worker fired the boss.,The poem recited the bookworm.,The apprentice trained the artisan.,The form initialed the guarantor.,The wire bent the ditch digger.,The soda drank the man.,The supper cooked the lady.,The laptop bought the teacher.,The bus exited the tourist.,The estate inspected the sheriff.,The sociopath expelled the assistant principal.,The senior citizen billed the cashier.,The jam loathed the dietitian.,The battery recharged the diver.
2,The au pair spanked the girl.,The bottle uncorked the winemaker.,The luggage dragged the flight-attendant.,The pipe smoked the crackhead.,The girl spanked the au pair.,The assignment blew the operative.,The itinerary confirmed the comedian.,The pipe smoked the crackhead.,The marmalade detested the nutritionist.,The form initialed the guarantor.,The button pressed the attendant.,The target reached the guide.,The plant watered the house sitter.,The estate inspected the sheriff.,The marmalade detested the nutritionist.,The mission failed the agent.,The widower treated the urologist.,The lad instructed the governess.,The noble obeyed the page.,The captive saved the negotiator.,The story abandoned the reporter.,The jam loathed the dietitian.,The captive saved the negotiator.,The pipe smoked the crackhead.,The girl spanked the au pair.,The school closed the doctor.,The sociopath expelled the assistant principal.,The cadet supervised the colonel.,The warmonger terrorized the gunsmith.,The assailant found the detective.,The contract burned the charlatan.,The form initialed the guarantor.,The property examined the constable.,The wire bent the ditch digger.,The unicyclist sketched the cartoonist.,The warmonger terrorized the gunsmith.,The supper cooked the lady.,The girl spanked the au pair.,The prize received the cellist.,The priest revered the vagabond.,The sleuth located the attacker.,The story abandoned the reporter.,The airplane steered the pilot.,The ghost sensed the channeler.,The abused woman comforted the social worker.,The diplomat drove the chauffeur.,The target reached the guide.,The hijacker terrified the president's wife.,The economist acquitted the jury.,The president's wife terrified the hijacker.
3,The picture autographed the star.,The senior citizen billed the cashier.,The chiropractor thanked the tennis player.,The pop star stalked the paparazzi.,The concert attended the groupie.,The money wasted the call girl.,The anthem sang the marcher.,The complaint filed the exterminator.,The estate inspected the sheriff.,The cure discovered the scientist.,The concert attended the groupie.,The infant pampered the father.,The newborn adopted the roommate.,The apprentice trained the artisan.,The spirit vanquished the exorcist.,The domestic cleaned the wash basin.,The slave hid the abolitionist.,The wash basin cleaned the domestic.,The envelope sealed the voter.,The apprentice trained the artisan.,The infant pampered the father.,The patient swallowed the medicine.,The spirit vanquished the exorcist.,The jail feared the criminal.,The medicine swallowed the patient.,The apprentice trained the artisan.,The steak ate the carnivore.,The suit wrinkled the interviewee.,The senior citizen billed the cashier.,The industrialist burgled the robber.,The cadet supervised the colonel.,The property examined the constable.,The cure discovered the scientist.,The infant pampered the father.,The apartment redecorated the copycat.,The conqueror imitated the deceiver.,The snorkeler mauled the shark.,The priest revered the vagabond.,The suit wrinkled the interviewee.,The concert attended the groupie.,The girl spanked the au pair.,The priest revered the vagabond.,The chiropractor thanked the tennis player.,The senior citizen billed the cashier.,The infant pampered the father.,The girl spanked the au pair.,The trashcan emptied the fisherman.,The suit wrinkled the interviewee.,The newborn adopted the roommate.,The infant pampered the father.
4,The bottle uncorked the winemaker.,The deer trapped the huntsman.,The estate inspected the sheriff.,The noble obeyed the page.,The senior citizen billed the cashier.,The patient swallowed the medicine.,The necklace stole the bum.,The medicine swallowed the patient.,The scientist discovered the cure.,The cure discovered the scientist.,The scientist discovered the cure.,The estate inspected the sheriff.,The economist acquitted the jury.,The cure discovered the scientist.,The noble obeyed the page.,The poem recited the bookworm.,The trashcan emptied the fisherman.,The memento misplaced the sightseer.,The target reached the guide.,The senior citizen billed the cashier.,The fairy enchanted the troll.,The troll enchanted the fairy.,The assignment blew the operative.,The jam loathed the dietitian.,The light bulb changed the groundskeeper.,The critic attacked the conservative.,The cadet supervised the colonel.,The clay molded the potter.,The mentor revised the manuscript.,The manuscript revised the mentor.,The steak ate the carnivore.,The spirit vanquished the exorcist.,The memento misplaced the sightseer.,The diplomat drove the chauffeur.,The noble obeyed the page.,The guest hassled the alcoholic.,The clay molded the potter.,The medicine swallowed the patient.,The noble obeyed the page.,The patient swallowed the medicine.,The chauffeur drove the diplomat.,The diplomat drove the chauffeur.,The clay molded the potter.,The jail feared the criminal.,The apartment redecorated the copycat.,The elderly person charged the clerk.,The guest hassled the alcoholic.,The industrialist burgled the robber.,The unicyclist sketched the cartoonist.,The light bulb changed the groundskeeper.
5,The rabble-rouser subdued the policeman.,The pill took the convalescent.,The pine tree felled the logger.,The crop cultivated the villager.,The contestant discouraged the pessimist.,The attendant pressed the button.,The trashcan emptied the fisherman.,The button pressed the attendant.,The bottle uncorked the winemaker.,The diplomat drove the chauffeur.,The ogre mesmerized the pixie.,The guide reached the target.,The apartment redecorated the copycat.,The elderly person charged the clerk.,The target reached the guide.,The rabble-rouser subdued the policeman.,The memento misplaced the sightseer.,The brochure skimmed the woodworker.,The apartment redecorated the copycat.,The itinerary confirmed the comedian.,The jail feared the criminal.,The anthem sang the marcher.,The apartment redecorated the copycat.,The worker fired the boss.,The contestant discouraged the pessimist.,The brochure skimmed the woodworker.,The worker fired the boss.,The economist acquitted the jury.,The concert attended the groupie.,The anthem sang the marcher.,The school closed the doctor.,The assignment blew the operative.,The necklace stole the bum.,The linebacker relaxed the masseuse.,The youngster resuscitated the EMT.,The slave hid the abolitionist.,The troll enchanted the fairy.,The jail feared the criminal.,The noble obeyed the page.,The anthem sang the marcher.,The faucet repaired the handyman.,The property examined the constable.,The bottle uncorked the winemaker.,The medicine swallowed the patient.,The contestant discouraged the pessimist.,The logger felled the pine tree.,The cadet supervised the colonel.,The packrat concealed the stockpile.,The pine tree felled the logger.,The concert attended the groupie.
6,The contestant discouraged the pessimist.,The ballerina attired the dressmaker.,The plant watered the house sitter.,The clay molded the potter.,The ecologist warned the cigar-maker.,The soldier raised the banner.,The banner raised the soldier.,The prize received the cellist.,The serviceman hoisted the flag.,The contestant discouraged the pessimist.,The disease contracted the marauder.,The brochure skimmed the woodworker.,The mediator rescued the hostage.,The hostage rescued the mediator.,The school closed the doctor.,The abused woman comforted the social worker.,The boy tutored the nanny.,The target reached the guide.,The steak ate the carnivore.,The townsperson farmed the grain.,The graph created the bookkeeper.,The bookkeeper created the graph.,The ecologist warned the cigar-maker.,The concert attended the groupie.,The necklace stole the bum.,The cure discovered the scientist.,The banner raised the soldier.,The hostage rescued the mediator.,The brochure skimmed the woodworker.,The mediator rescued the hostage.,The itinerary confirmed the comedian.,The unicyclist sketched the cartoonist.,The advisor edited the paper.,The paper edited the advisor.,The noble obeyed the page.,The trashcan emptied the fisherman.,The paper edited the advisor.,The elderly person charged the clerk.,The ghost sensed the channeler.,The noble obeyed the page.,The marauder contracted the disease.,The ghost sensed the channeler.,The steak ate the carnivore.,The industrialist burgled the robber.,The disease contracted the marauder.,The complaint filed the exterminator.,The exterminator filed the complaint.,The jail feared the criminal.,The bystander interrogated the attorney.,The economist acquitted the jury.
7,The kid reprimanded the headmaster.,The cure discovered the scientist.,The clay molded the potter.,The giraffe fed the zookeeper.,The target reached the guide.,The target reached the guide.,The scientist discovered the cure.,The service rated the cheapskate.,The boy tutored the nanny.,The cure discovered the scientist.,The necklace stole the bum.,The brochure skimmed the woodworker.,The campaigner biased the ballot.,The elderly person charged the clerk.,The itinerary confirmed the comedian.,The game won the poker player.,The serviceman hoisted the flag.,The worker fired the boss.,The sociopath expelled the assistant principal.,The assistant principal expelled the sociopath.,The light bulb changed the groundskeeper.,The picture autographed the star.,The boy tutored the nanny.,The disease contracted the marauder.,The industrialist burgled the robber.,The disease contracted the marauder.,The trashcan emptied the fisherman.,The ghost sensed the channeler.,The brochure skimmed the woodworker.,The light bulb changed the groundskeeper.,The itinerary confirmed the comedian.,The industrialist burgled the robber.,The brochure skimmed the woodworker.,The unicyclist sketched the cartoonist.,The apartment redecorated the copycat.,The lad instructed the governess.,The campaigner biased the ballot.,The steak ate the carnivore.,The assistant principal expelled the sociopath.,The sociopath expelled the assistant principal.,The banner raised the soldier.,The elderly person charged the clerk.,The snorkeler mauled the shark.,The light bulb changed the groundskeeper.,The worker fired the boss.,The apprentice trained the artisan.,The light bulb changed the groundskeeper.,The bystander interrogated the attorney.,The industrialist burgled the robber.,The noble obeyed the page.
8,The doctor closed the school.,The ambassador transported the driver.,The ghost sensed the channeler.,The picture autographed the star.,The school closed the doctor.,The form initialed the guarantor.,The funeral prepared the undertaker.,The dinner prepared the woman.,The senior citizen billed the cashier.,The bystander interrogated the attorney.,The doctor closed the school.,The school closed the doctor.,The senior citizen billed the cashier.,The giraffe fed the zookeeper.,The faucet repaired the handyman.,The bystander interrogated the attorney.,The ecologist warned the cigar-maker.,The ghost sensed the channeler.,The marcher sang the anthem.,The anthem sang the marcher.,The channeler sensed the ghost.,The youngster resuscitated the EMT.,The industrialist burgled the robber.,The ghost sensed the channeler.,The contestant discouraged the pessimist.,The concert attended the groupie.,The plant watered the house sitter.,The paper edited the advisor.,The snorkeler mauled the shark.,The economist acquitted the jury.,The channeler sensed the ghost.,The masseuse relaxed the linebacker.,The ghost sensed the channeler.,The industrialist burgled the robber.,The linebacker relaxed the masseuse.,The button pressed the attendant.,The star autographed the picture.,The instructor purchased the computer.,The picture autographed the star.,The computer purchased the instructor.,The banner raised the soldier.,The concert attended the groupie.,The shirt ironed the seamstress.,The disease contracted the marauder.,The plant watered the house sitter.,The ambassador transported the driver.,The maestro irked the amateur.,The medicine swallowed the patient.,The picture autographed the star.,The trashcan emptied the fisherman.
9,The itinerary confirmed the comedian.,The groupie attended the concert.,The experimenter recruited the subject.,The subject recruited the experimenter.,The concert attended the groupie.,The visitor bothered the drunk.,The bowler decorated the hatter.,The hedonist reproached the nun.,The prodigy surprised the relative.,The ambassador transported the driver.,The prodigy surprised the relative.,The plant watered the house sitter.,The whistle-blower ousted the union.,The union ousted the whistle-blower.,The jam loathed the dietitian.,The ghost sensed the channeler.,The clay molded the potter.,The girl spanked the au pair.,The contestant discouraged the pessimist.,The enthusiast disappointed the singer.,The journalist ditched the article.,The picture autographed the star.,The school closed the doctor.,The assignment blew the operative.,The noble obeyed the page.,The recluse taunted the windbag.,The giraffe fed the zookeeper.,The girl spanked the au pair.,The noble obeyed the page.,The economist acquitted the jury.,The trashcan emptied the fisherman.,The contestant discouraged the pessimist.,The pilot steered the airplane.,The paper edited the advisor.,The airplane steered the pilot.,The masseuse relaxed the linebacker.,The linebacker relaxed the masseuse.,The noble obeyed the page.,The president's wife terrified the hijacker.,The economist acquitted the jury.,The stash hid the hoarder.,The youngster resuscitated the EMT.,The noble obeyed the page.,The baguette sliced the Frenchman.,The shirt ironed the seamstress.,The trashcan emptied the fisherman.,The shirt ironed the seamstress.,The picture autographed the star.,The bowler decorated the hatter.,The kid reprimanded the headmaster.
