0,The desk organized the secretary.,The door unlocked the deckhand.,The paper edited the advisor.,The laptop bought the teacher.,The pipe smoked the crackhead.,The address gave the representative.,The pipe smoked the crackhead.,The necklace stole the bum.,The light bulb changed the groundskeeper.,The paper edited the advisor.,The brochure skimmed the woodworker.,The giraffe fed the zookeeper.,The souvenir lost the traveler.,The turkey basted the boyfriend.,The plant watered the house sitter.,The pipe smoked the crackhead.,The school closed the doctor.,The passport photocopied the travel-agent.,The profit calculated the bookseller.,The ornament hung the uncle.,The clay molded the potter.,The octopus grilled the cook.,The word mispronounced the announcer.,The filet devoured the meat-eater.,The newborn adopted the roommate.,The password memorized the hacker.,The flag hoisted the serviceman.,The gun loaded the minuteman.,The word mispronounced the announcer.,The button pressed the attendant.,The giraffe fed the zookeeper.,The plant watered the house sitter.,The squid sauteed the chef.,The property examined the constable.,The sugar sprinkled the confectioner.,The anthem sang the marcher.,The octopus grilled the cook.,The property examined the constable.,The button pressed the attendant.,The battery recharged the diver.,The button pressed the attendant.,The paper edited the advisor.,The concert attended the groupie.,The ornament hung the uncle.,The door unlocked the deckhand.,The crop cultivated the villager.,The brochure skimmed the woodworker.,The sugar sprinkled the confectioner.,The school closed the doctor.,The password memorized the hacker.
1,The computer purchased the instructor.,The concert attended the groupie.,The address gave the representative.,The photograph signed the celebrity.,The soda drank the man.,The passport photocopied the travel-agent.,The battery recharged the diver.,The prize received the cellist.,The school closed the doctor.,The filet devoured the meat-eater.,The concert attended the groupie.,The squid sauteed the chef.,The profit calculated the bookseller.,The prize received the cellist.,The filet devoured the meat-eater.,The paper edited the advisor.,The passport photocopied the travel-agent.,The profit calculated the bookseller.,The brochure skimmed the woodworker.,The squid sauteed the chef.,The grain farmed the townsperson.,The appointment rescheduled the manicurist.,The photograph signed the celebrity.,The souvenir lost the traveler.,The memento misplaced the sightseer.,The package shipped the forger.,The shirt ironed the seamstress.,The prize received the cellist.,The soda drank the man.,The profit calculated the bookseller.,The laptop bought the teacher.,The poem recited the bookworm.,The flag hoisted the serviceman.,The sugar sprinkled the confectioner.,The necklace stole the bum.,The worker fired the boss.,The jet maneuvered the aviator.,The gun loaded the minuteman.,The filet devoured the meat-eater.,The paper edited the advisor.,The bus exited the tourist.,The supper cooked the lady.,The soda drank the man.,The address gave the representative.,The memento misplaced the sightseer.,The traitor pardoned the president.,The memento misplaced the sightseer.,The battery recharged the diver.,The newborn adopted the roommate.,The jam loathed the dietitian.
2,The pill took the convalescent.,The address gave the representative.,The password memorized the hacker.,The bottle uncorked the winemaker.,The crop cultivated the villager.,The form initialed the guarantor.,The trip canceled the archaeologist.,The manuscript revised the mentor.,The remedy found the researcher.,The bottle uncorked the winemaker.,The button pressed the attendant.,The crop cultivated the villager.,The grain farmed the townsperson.,The flag hoisted the serviceman.,The trip canceled the archaeologist.,The laptop bought the teacher.,The mission failed the agent.,The school closed the doctor.,The article ditched the journalist.,The flag hoisted the serviceman.,The crop cultivated the villager.,The speech delivered the congressman.,The necklace stole the bum.,The money wasted the call girl.,The jam loathed the dietitian.,The sociopath expelled the assistant principal.,The anthem sang the marcher.,The trip canceled the archaeologist.,The light bulb changed the groundskeeper.,The school closed the doctor.,The order placed the tanner.,The bus exited the tourist.,The light bulb changed the groundskeeper.,The faucet repaired the handyman.,The property examined the constable.,The banner raised the soldier.,The paper edited the advisor.,The password memorized the hacker.,The bus exited the tourist.,The profit calculated the bookseller.,The money wasted the call girl.,The traitor pardoned the president.,The paper edited the advisor.,The triumph promised the ship captain.,The jet maneuvered the aviator.,The alcohol provided the overseer.,The anthem sang the marcher.,The economist acquitted the jury.,The flag hoisted the serviceman.,The bottle uncorked the winemaker.
3,The word mispronounced the announcer.,The picture autographed the star.,The giraffe fed the zookeeper.,The shirt ironed the seamstress.,The concert attended the groupie.,The cure discovered the scientist.,The complaint filed the exterminator.,The money wasted the call girl.,The anthem sang the marcher.,The bag packed the marine.,The profit calculated the bookseller.,The pipe smoked the crackhead.,The concert attended the groupie.,The game won the poker player.,The money wasted the call girl.,The prize received the cellist.,The cash squandered the prostitute.,The squid sauteed the chef.,The wash basin cleaned the domestic.,The novel finished the author.,The jail feared the criminal.,The paper edited the advisor.,The concert attended the groupie.,The supper cooked the lady.,The necklace stole the bum.,The trashcan emptied the fisherman.,The suit wrinkled the interviewee.,The laptop bought the teacher.,The squid sauteed the chef.,The game won the poker player.,The pill took the convalescent.,The cure discovered the scientist.,The photograph signed the celebrity.,The soda drank the man.,The money wasted the call girl.,The faucet repaired the handyman.,The supper cooked the lady.,The soda drank the man.,The concert attended the groupie.,The suit wrinkled the interviewee.,The girl spanked the au pair.,The sociopath expelled the assistant principal.,The picture autographed the star.,The mission failed the agent.,The address gave the representative.,The pill took the convalescent.,The poem recited the bookworm.,The picture autographed the star.,The suit wrinkled the interviewee.,The trashcan emptied the fisherman.
4,The ornament hung the uncle.,The sugar sprinkled the confectioner.,The squid sauteed the chef.,The school closed the doctor.,The profit calculated the bookseller.,The passport photocopied the travel-agent.,The necklace stole the bum.,The triumph promised the ship captain.,The school closed the doctor.,The pipe smoked the crackhead.,The plant watered the house sitter.,The traitor pardoned the president.,The passport photocopied the travel-agent.,The economist acquitted the jury.,The battery recharged the diver.,The painting inherited the count.,The trashcan emptied the fisherman.,The giraffe fed the zookeeper.,The button pressed the attendant.,The school closed the doctor.,The bottle uncorked the winemaker.,The crop cultivated the villager.,The jam loathed the dietitian.,The sugar sprinkled the confectioner.,The light bulb changed the groundskeeper.,The bottle uncorked the winemaker.,The shirt ironed the seamstress.,The umbrella forgot the couch-potato.,The speech delivered the congressman.,The manuscript revised the mentor.,The supper cooked the lady.,The speech delivered the congressman.,The game won the poker player.,The paper edited the advisor.,The pipe smoked the crackhead.,The photograph signed the celebrity.,The clay molded the potter.,The traitor pardoned the president.,The paper edited the advisor.,The burial arranged the mortician.,The computer purchased the instructor.,The apartment redecorated the copycat.,The battery recharged the diver.,The painting inherited the count.,The address gave the representative.,The bus exited the tourist.,The car crashed the troublemaker.,The light bulb changed the groundskeeper.,The word mispronounced the announcer.,The sink wiped the servant.
5,The newborn adopted the roommate.,The traitor pardoned the president.,The pill took the convalescent.,The cash squandered the prostitute.,The bus exited the tourist.,The dinner prepared the woman.,The shirt ironed the seamstress.,The wash basin cleaned the domestic.,The diplomat drove the chauffeur.,The newborn adopted the roommate.,The hedonist reproached the nun.,The target reached the guide.,The jet maneuvered the aviator.,The bowler decorated the hatter.,The ballerina attired the dressmaker.,The infant pampered the father.,The memento misplaced the sightseer.,The battery recharged the diver.,The snorkeler mauled the shark.,The apartment redecorated the copycat.,The baguette sliced the Frenchman.,The jail feared the criminal.,The apartment redecorated the copycat.,The pill took the convalescent.,The squid sauteed the chef.,The economist acquitted the jury.,The pop star stalked the paparazzi.,The industrialist burgled the robber.,The shirt ironed the seamstress.,The airplane steered the pilot.,The umbrella forgot the couch-potato.,The economist acquitted the jury.,The contract burned the charlatan.,The giraffe fed the zookeeper.,The apprentice trained the artisan.,The pipe smoked the crackhead.,The picture autographed the star.,The squid sauteed the chef.,The bowler decorated the hatter.,The article ditched the journalist.,The memento misplaced the sightseer.,The property examined the constable.,The faucet repaired the handyman.,The newborn adopted the roommate.,The battery recharged the diver.,The jet maneuvered the aviator.,The umbrella forgot the couch-potato.,The filet devoured the meat-eater.,The turkey basted the boyfriend.,The ballerina attired the dressmaker.
6,The plant watered the house sitter.,The airplane steered the pilot.,The prisoner apprehended the guard.,The umbrella forgot the couch-potato.,The supper cooked the lady.,The loner tormented the loudmouth.,The chart made the accountant.,The car crashed the troublemaker.,The octopus grilled the cook.,The banner raised the soldier.,The school closed the doctor.,The newborn adopted the roommate.,The property examined the constable.,The squid sauteed the chef.,The widower treated the urologist.,The brochure skimmed the woodworker.,The door unlocked the deckhand.,The article ditched the journalist.,The jail feared the criminal.,The gunsmith terrorized the warmonger.,The filmmaker pestered the fan.,The battery recharged the diver.,The squid sauteed the chef.,The tour-guide chased the lion.,The necklace stole the bum.,The prisoner apprehended the guard.,The banner raised the soldier.,The airplane steered the pilot.,The bowler decorated the hatter.,The shirt ironed the seamstress.,The newborn adopted the roommate.,The sociopath expelled the assistant principal.,The noble obeyed the page.,The cash squandered the prostitute.,The squid sauteed the chef.,The traitor pardoned the president.,The noble obeyed the page.,The widower treated the urologist.,The diplomat drove the chauffeur.,The bowler decorated the hatter.,The profit calculated the bookseller.,The gunsmith terrorized the warmonger.,The industrialist burgled the robber.,The crowd hypnotized the magician.,The tour-guide chased the lion.,The bystander interrogated the attorney.,The jail feared the criminal.,The bowler decorated the hatter.,The economist acquitted the jury.,The bus exited the tourist.
7,The article ditched the journalist.,The giraffe fed the zookeeper.,The statesman shot the assassin.,The poem recited the bookworm.,The pipe smoked the crackhead.,The battery recharged the diver.,The pipe smoked the crackhead.,The cash squandered the prostitute.,The boy tutored the nanny.,The filet devoured the meat-eater.,The necklace stole the bum.,The umbrella forgot the couch-potato.,The subject recruited the experimenter.,The widower treated the urologist.,The giraffe fed the zookeeper.,The worker fired the boss.,The witness questioned the lawyer.,The sociopath expelled the assistant principal.,The poem recited the bookworm.,The cash squandered the prostitute.,The actress cast the producer.,The light bulb changed the groundskeeper.,The industrialist burgled the robber.,The diplomat drove the chauffeur.,The door unlocked the deckhand.,The contestant discouraged the pessimist.,The battery recharged the diver.,The bus exited the tourist.,The linebacker relaxed the masseuse.,The light bulb changed the groundskeeper.,The apartment redecorated the copycat.,The suit wrinkled the interviewee.,The industrialist burgled the robber.,The shirt ironed the seamstress.,The bowler decorated the hatter.,The inmate caught the warden.,The witness questioned the lawyer.,The ballerina attired the dressmaker.,The sociopath expelled the assistant principal.,The worker fired the boss.,The contract burned the charlatan.,The school closed the doctor.,The apprentice trained the artisan.,The light bulb changed the groundskeeper.,The widower treated the urologist.,The apprentice trained the artisan.,The noble obeyed the page.,The traitor pardoned the president.,The widower treated the urologist.,The industrialist burgled the robber.
8,The witness questioned the lawyer.,The traitor pardoned the president.,The diplomat drove the chauffeur.,The ambassador transported the driver.,The school closed the doctor.,The seaman undercharged the streetwalker.,The ballerina attired the dressmaker.,The apartment redecorated the copycat.,The senior citizen billed the cashier.,The toddler disciplined the mother.,The pipe smoked the crackhead.,The cadet supervised the colonel.,The school closed the doctor.,The senior citizen billed the cashier.,The giraffe fed the zookeeper.,The passport photocopied the travel-agent.,The linebacker relaxed the masseuse.,The hedonist reproached the nun.,The girl spanked the au pair.,The toddler disciplined the mother.,The contract burned the charlatan.,The shirt ironed the seamstress.,The industrialist burgled the robber.,The battery recharged the diver.,The passport photocopied the travel-agent.,The troll enchanted the fairy.,The tenant evicted the owner.,The paper edited the advisor.,The cadet supervised the colonel.,The economist acquitted the jury.,The senator threatened the blackmailer.,The linebacker relaxed the masseuse.,The pipe smoked the crackhead.,The jail feared the criminal.,The industrialist burgled the robber.,The article ditched the journalist.,The statesman shot the assassin.,The ballerina attired the dressmaker.,The apprentice trained the artisan.,The girl spanked the au pair.,The plagiarist admonished the librarian.,The traitor pardoned the president.,The cadet supervised the colonel.,The pop star stalked the paparazzi.,The toddler disciplined the mother.,The medicine swallowed the patient.,The bottle uncorked the winemaker.,The filet devoured the meat-eater.,The statesman shot the assassin.,The ambassador transported the driver.
9,The subject recruited the experimenter.,The tour-guide chased the lion.,The ambassador transported the driver.,The jail feared the criminal.,The newborn adopted the roommate.,The troll enchanted the fairy.,The plagiarist admonished the librarian.,The inmate caught the warden.,The manufacturer robbed the thief.,The ambassador transported the driver.,The painting inherited the count.,The manufacturer robbed the thief.,The apartment redecorated the copycat.,The necklace stole the bum.,The apprentice trained the artisan.,The girl spanked the au pair.,The traitor pardoned the president.,The statesman shot the assassin.,The tour-guide chased the lion.,The tenant evicted the owner.,The doctor closed the school.,The apartment redecorated the copycat.,The prisoner apprehended the guard.,The cash squandered the prostitute.,The noble obeyed the page.,The tenant evicted the owner.,The noble obeyed the page.,The tour-guide chased the lion.,The giraffe fed the zookeeper.,The economist acquitted the jury.,The apartment redecorated the copycat.,The game won the poker player.,The filet devoured the meat-eater.,The paper edited the advisor.,The prisoner apprehended the guard.,The linebacker relaxed the masseuse.,The tour-guide chased the lion.,The economist acquitted the jury.,The noble obeyed the page.,The diplomat drove the chauffeur.,The rebel exiled the king.,The statesman shot the assassin.,The toddler disciplined the mother.,The noble obeyed the page.,The diplomat drove the chauffeur.,The bowler decorated the hatter.,The diplomat drove the chauffeur.,The senior citizen billed the cashier.,The cadet supervised the colonel.,The trashcan emptied the fisherman.
