0,The crackhead was smoked by the pipe.,The pipe smoked the crackhead.,The supervisor was supplied by the liquor.,The paper edited the advisor.,The teacher was bought by the laptop.,The necklace stole the bum.,The teacher was bought by the laptop.,The light bulb changed the groundskeeper.,The bum was stolen by the necklace.,The paper edited the advisor.,The giraffe fed the zookeeper.,The turkey basted the boyfriend.,The souvenir lost the traveler.,The woodworker was skimmed by the brochure.,The plant watered the house sitter.,The supervisor was supplied by the liquor.,The passport photocopied the travel-agent.,The travel-agent was photocopied by the passport.,The marcher was sung by the anthem.,The profit calculated the bookseller.,The word mispronounced the announcer.,The cook was grilled by the octopus.,The filet devoured the meat-eater.,The instructor was purchased by the computer.,The newborn adopted the roommate.,The word mispronounced the announcer.,The minuteman was loaded by the gun.,The archaeologist was canceled by the trip.,The woodworker was skimmed by the brochure.,The instructor was purchased by the computer.,The voter was sealed by the envelope.,The sugar sprinkled the confectioner.,The plant watered the house sitter.,The property examined the constable.,The squid sauteed the chef.,The author was finished by the novel.,The cook was grilled by the octopus.,The marcher was sung by the anthem.,The property examined the constable.,The overseer was provided by the alcohol.,The winemaker was uncorked by the bottle.,The door unlocked the deckhand.,The paper edited the advisor.,The ornament hung the uncle.,The archaeologist was canceled by the trip.,The adventurer was requested by the beverage.,The overseer was provided by the alcohol.,The woodworker was skimmed by the brochure.,The school closed the doctor.,The sugar sprinkled the confectioner.
1,The photograph signed the celebrity.,The instructor was purchased by the computer.,The celebrity was signed by the photograph.,The soda drank the man.,The man was drunk by the soda.,The teacher was bought by the laptop.,The overseer was provided by the alcohol.,The filet devoured the meat-eater.,The battery recharged the diver.,The prize received the cellist.,The squid sauteed the chef.,The filet devoured the meat-eater.,The profit calculated the bookseller.,The appointment rescheduled the manicurist.,The prize received the cellist.,The paper edited the advisor.,The woodworker was skimmed by the brochure.,The brochure skimmed the woodworker.,The profit calculated the bookseller.,The passport photocopied the travel-agent.,The teacher was bought by the laptop.,The photograph signed the celebrity.,The celebrity was signed by the photograph.,The appointment rescheduled the manicurist.,The memento misplaced the sightseer.,The shirt ironed the seamstress.,The prize received the cellist.,The soda drank the man.,The profit calculated the bookseller.,The man was drunk by the soda.,The bum was stolen by the necklace.,The teacher was bought by the laptop.,The necklace stole the bum.,The sugar sprinkled the confectioner.,The flag hoisted the serviceman.,The woman was prepared by the dinner.,The worker fired the boss.,The congressman was delivered by the speech.,The filet devoured the meat-eater.,The paper edited the advisor.,The teacher was bought by the laptop.,The owner was evicted by the tenant.,The man was drunk by the soda.,The memento misplaced the sightseer.,The soda drank the man.,The newborn adopted the roommate.,The Frenchman was sliced by the baguette.,The traitor pardoned the president.,The jam loathed the dietitian.,The memento misplaced the sightseer.
2,The grain farmed the townsperson.,The adventurer was requested by the beverage.,The winemaker was uncorked by the bottle.,The password memorized the hacker.,The bottle uncorked the winemaker.,The researcher was found by the remedy.,The archaeologist was canceled by the trip.,The bottle uncorked the winemaker.,The form initialed the guarantor.,The mentor was revised by the manuscript.,The attendant was pressed by the button.,The flag hoisted the serviceman.,The grain farmed the townsperson.,The marine was packed by the bag.,The archaeologist was canceled by the trip.,The school closed the doctor.,The doctor was closed by the school.,The journalist was ditched by the article.,The teacher was bought by the laptop.,The man was drunk by the soda.,The money wasted the call girl.,The crop cultivated the villager.,The bum was stolen by the necklace.,The jam loathed the dietitian.,The supervisor was supplied by the liquor.,The light bulb changed the groundskeeper.,The accountant was made by the chart.,The archaeologist was canceled by the trip.,The school closed the doctor.,The doctor was closed by the school.,The property examined the constable.,The bus exited the tourist.,The accountant was made by the chart.,The handyman was repaired by the faucet.,The faucet repaired the handyman.,The owner was evicted by the tenant.,The bus exited the tourist.,The password memorized the hacker.,The profit calculated the bookseller.,The man was drunk by the soda.,The paper edited the advisor.,The bum was stolen by the necklace.,The president was pardoned by the traitor.,The aviator was maneuvered by the jet.,The jet maneuvered the aviator.,The flag hoisted the serviceman.,The winemaker was uncorked by the bottle.,The alcohol provided the overseer.,The producer was cast by the actress.,The bottle uncorked the winemaker.
3,The announcer was mispronounced by the word.,The giraffe fed the zookeeper.,The concert attended the groupie.,The shirt ironed the seamstress.,The zookeeper was fed by the giraffe.,The marcher was sung by the anthem.,The cure discovered the scientist.,The anthem sang the marcher.,The instructor was purchased by the computer.,The money wasted the call girl.,The money wasted the call girl.,The newborn adopted the roommate.,The game won the poker player.,The concert attended the groupie.,The profit calculated the bookseller.,The cook was grilled by the octopus.,The owner was evicted by the tenant.,The producer was cast by the actress.,The prize received the cellist.,The profit calculated the bookseller.,The souvenir lost the traveler.,The prize received the cellist.,The jail feared the criminal.,The concert attended the groupie.,The supervisor was supplied by the liquor.,The fisherman was emptied by the trashcan.,The supervisor was supplied by the liquor.,The game won the poker player.,The winemaker was uncorked by the bottle.,The bottle uncorked the winemaker.,The jet maneuvered the aviator.,The cure discovered the scientist.,The man was drunk by the soda.,The money wasted the call girl.,The soda drank the man.,The humorist was verified by the schedule.,The soda drank the man.,The faucet repaired the handyman.,The handyman was repaired by the faucet.,The concert attended the groupie.,The question posed the caseworker.,The victory guaranteed the skipper.,The address gave the representative.,The producer was cast by the actress.,The form initialed the guarantor.,The poem recited the bookworm.,The trashcan emptied the fisherman.,The suit wrinkled the interviewee.,The fisherman was emptied by the trashcan.,The newborn adopted the roommate.
4,The ornament hung the uncle.,The school closed the doctor.,The winemaker was uncorked by the bottle.,The profit calculated the bookseller.,The sugar sprinkled the confectioner.,The tap fixed the repairman.,The cure discovered the scientist.,The owner was evicted by the tenant.,The school closed the doctor.,The bum was stolen by the necklace.,The passport photocopied the travel-agent.,The plant watered the house sitter.,The cure discovered the scientist.,The battery recharged the diver.,The contract burned the charlatan.,The prize received the cellist.,The giraffe fed the zookeeper.,The button pressed the attendant.,The fisherman was emptied by the trashcan.,The school closed the doctor.,The winemaker was uncorked by the bottle.,The crop cultivated the villager.,The jam loathed the dietitian.,The sugar sprinkled the confectioner.,The adventurer was requested by the beverage.,The congressman was delivered by the speech.,The couch-potato was forgotten by the umbrella.,The mentor was revised by the manuscript.,The winemaker was uncorked by the bottle.,The shirt ironed the seamstress.,The game won the poker player.,The paper edited the advisor.,The congressman was delivered by the speech.,The concert attended the groupie.,The handyman was repaired by the faucet.,The traitor pardoned the president.,The jet maneuvered the aviator.,The form initialed the guarantor.,The contract burned the charlatan.,The paper edited the advisor.,The instructor was purchased by the computer.,The battery recharged the diver.,The address gave the representative.,The jail feared the criminal.,The contract burned the charlatan.,The car crashed the troublemaker.,The light bulb changed the groundskeeper.,The announcer was mispronounced by the word.,The word mispronounced the announcer.,The bus exited the tourist.
5,The traitor pardoned the president.,The cash squandered the prostitute.,The president was pardoned by the traitor.,The convalescent was taken by the pill.,The pill took the convalescent.,The personal trainer was weighed by the Olympian.,The fisherman was emptied by the trashcan.,The memento misplaced the sightseer.,The diplomat drove the chauffeur.,The sightseer was misplaced by the memento.,The apartment redecorated the copycat.,The bowler decorated the hatter.,The supper cooked the lady.,The child scolded the principal.,The paramedic was revived by the youth.,The kid reprimanded the headmaster.,The headmaster was reprimanded by the kid.,The father was pampered by the infant.,The sightseer was misplaced by the memento.,The memento misplaced the sightseer.,The worker fired the boss.,The governess was instructed by the lad.,The lad instructed the governess.,The pill took the convalescent.,The convalescent was taken by the pill.,The jury was acquitted by the economist.,The concert attended the groupie.,The robber was burgled by the industrialist.,The producer was cast by the actress.,The lad instructed the governess.,The giraffe fed the zookeeper.,The father was pampered by the infant.,The jury was acquitted by the economist.,The assignment blew the operative.,The zookeeper was fed by the giraffe.,The password memorized the hacker.,The bowler decorated the hatter.,The sugar sprinkled the confectioner.,The pipe smoked the crackhead.,The picture autographed the star.,The kid reprimanded the headmaster.,The headmaster was reprimanded by the kid.,The handyman was repaired by the faucet.,The memento misplaced the sightseer.,The sightseer was misplaced by the memento.,The password memorized the hacker.,The crowd hypnotized the magician.,The meat-eater was devoured by the filet.,The filet devoured the meat-eater.,The concert attended the groupie.
6,The game won the poker player.,The congressman was delivered by the speech.,The prisoner apprehended the guard.,The supper cooked the lady.,The speech delivered the congressman.,The humorist was verified by the schedule.,The cook was grilled by the octopus.,The cushion lifted the maid.,The governess was instructed by the lad.,The car crashed the troublemaker.,The boyfriend was basted by the turkey.,The turkey basted the boyfriend.,The property examined the constable.,The chef was sauteed by the squid.,The squid sauteed the chef.,The warden was caught by the inmate.,The townsperson was farmed by the grain.,The journalist was ditched by the article.,The jail feared the criminal.,The article ditched the journalist.,The producer was cast by the actress.,The chef was sauteed by the squid.,The battery recharged the diver.,The diver was recharged by the battery.,The squid sauteed the chef.,The bowler decorated the hatter.,The president was pardoned by the traitor.,The owner was evicted by the tenant.,The governess was instructed by the lad.,The shirt ironed the seamstress.,The chef was sauteed by the squid.,The father was pampered by the infant.,The squid sauteed the chef.,The cash squandered the prostitute.,The sociopath expelled the assistant principal.,The fisherman was emptied by the trashcan.,The urologist was treated by the widower.,The president was pardoned by the traitor.,The chauffeur was driven by the diplomat.,The diplomat drove the chauffeur.,The tour-guide chased the lion.,The robber was burgled by the industrialist.,The crowd hypnotized the magician.,The suit wrinkled the interviewee.,The industrialist burgled the robber.,The kid reprimanded the headmaster.,The economist acquitted the jury.,The headmaster was reprimanded by the kid.,The jail feared the criminal.,The jury was acquitted by the economist.
7,The battery recharged the diver.,The pipe smoked the crackhead.,The zookeeper was fed by the giraffe.,The offer accepted the sociologist.,The giraffe fed the zookeeper.,The diver was recharged by the battery.,The battery recharged the diver.,The cash squandered the prostitute.,The filet devoured the meat-eater.,The meat-eater was devoured by the filet.,The subject recruited the experimenter.,The urologist was treated by the widower.,The widower treated the urologist.,The zookeeper was fed by the giraffe.,The giraffe fed the zookeeper.,The boss was fired by the worker.,The worker fired the boss.,The cash squandered the prostitute.,The sightseer was misplaced by the memento.,The witness questioned the lawyer.,The chauffeur was driven by the diplomat.,The producer was cast by the actress.,The offer accepted the sociologist.,The robber was burgled by the industrialist.,The diplomat drove the chauffeur.,The sociologist was accepted by the offer.,The cellist was received by the prize.,The prize received the cellist.,The light bulb changed the groundskeeper.,The offer accepted the sociologist.,The shirt ironed the seamstress.,The suit wrinkled the interviewee.,The robber was burgled by the industrialist.,The copycat was redecorated by the apartment.,The apartment redecorated the copycat.,The warden was caught by the inmate.,The witness questioned the lawyer.,The father was pampered by the infant.,The governess was instructed by the lad.,The worker fired the boss.,The light bulb changed the groundskeeper.,The announcer was mispronounced by the word.,The widower treated the urologist.,The apprentice trained the artisan.,The worker fired the boss.,The traitor pardoned the president.,The apprentice trained the artisan.,The owner was evicted by the tenant.,The robber was burgled by the industrialist.,The widower treated the urologist.
8,The traitor pardoned the president.,The president was pardoned by the traitor.,The witness questioned the lawyer.,The diplomat drove the chauffeur.,The father was pampered by the infant.,The mother was disciplined by the toddler.,The apartment was redecorated by the copycat.,The apartment redecorated the copycat.,The copycat was redecorated by the apartment.,The undertaker was prepared by the funeral.,The order placed the tanner.,The pipe smoked the crackhead.,The sociologist was accepted by the offer.,The offer accepted the sociologist.,The giraffe fed the zookeeper.,The crowd hypnotized the magician.,The copycat was redecorated by the apartment.,The apartment redecorated the copycat.,The au pair was spanked by the girl.,The girl spanked the au pair.,The crop cultivated the villager.,The robber was burgled by the industrialist.,The industrialist burgled the robber.,The diver was recharged by the battery.,The travel-agent was photocopied by the passport.,The cadet supervised the colonel.,The jury was acquitted by the economist.,The liar was emulated by the victor.,The father was pampered by the infant.,The owner was evicted by the tenant.,The jail feared the criminal.,The tycoon was run by the company.,The pipe smoked the crackhead.,The industrialist burgled the robber.,The robber was burgled by the industrialist.,The apprentice trained the artisan.,The artisan was trained by the apprentice.,The au pair was spanked by the girl.,The girl spanked the au pair.,The offer accepted the sociologist.,The cadet supervised the colonel.,The mediator was rescued by the hostage.,The pop star stalked the paparazzi.,The president was pardoned by the traitor.,The traitor pardoned the president.,The crop cultivated the villager.,The filet devoured the meat-eater.,The driver was transported by the ambassador.,The ambassador transported the driver.,The father was pampered by the infant.
9,The ambassador transported the driver.,The newborn adopted the roommate.,The tour-guide chased the lion.,The jail feared the criminal.,The witness questioned the lawyer.,The poem recited the bookworm.,The warden was caught by the inmate.,The ambassador transported the driver.,The ruffian released the bailiff.,The bailiff was released by the ruffian.,The artisan was trained by the apprentice.,The apartment redecorated the copycat.,The apprentice trained the artisan.,The copycat was redecorated by the apartment.,The necklace stole the bum.,The bailiff was released by the ruffian.,The ruffian released the bailiff.,The girl spanked the au pair.,The president was pardoned by the traitor.,The owner was evicted by the tenant.,The apartment redecorated the copycat.,The guard was apprehended by the prisoner.,The doctor was closed by the school.,The copycat was redecorated by the apartment.,The prisoner apprehended the guard.,The cardiologist was discredited by the quack.,The girl spanked the au pair.,The owner was evicted by the tenant.,The giraffe fed the zookeeper.,The offer accepted the sociologist.,The prisoner apprehended the guard.,The game won the poker player.,The guard was apprehended by the prisoner.,The copycat was redecorated by the apartment.,The apartment redecorated the copycat.,The sociologist was accepted by the offer.,The diplomat drove the chauffeur.,The game won the poker player.,The economist acquitted the jury.,The offer accepted the sociologist.,The actress cast the producer.,The doctor was closed by the school.,The diplomat drove the chauffeur.,The personal trainer was weighed by the Olympian.,The producer was cast by the actress.,The bookkeeper was created by the graph.,The cadet supervised the colonel.,The senior citizen billed the cashier.,The diplomat drove the chauffeur.,The cashier was billed by the senior citizen.
